age_group,gender,category,budget_band,price_band,buy_freq,buy_factor,channel_main,review_consider,eco_interest,eco_paymore,brand_preference,style_pref
25-34,f,kaos,100-300k,murah,Beberapa bulan,Kualitas,Offline,Selalu,Tertarik,Tidak,vibrant,kasual
25-34,f,jaket,300-600k,sedang,Setiap bulan,Harga,Web brand,Tak pernah,Tidak tertarik,Tidak,pink,formal
25-34,f,kaos,300-600k,sedang,Jarang,Harga,Web brand,Kadang,Tertarik,Mungkin,merah,klasik
25-34,m,kaos,300-600k,sedang,Jarang,Merek,Sosmed,Sering,Tidak tertarik,Ya,hitam,klasik
25-34,m,celana,100-300k,sedang,Setiap minggu,Kualitas,Offline,Selalu,Tertarik,Ya,biru,klasik
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Harga,Marketplace,Kadang,Tidak tertarik,Ya,hitam,kasual
25-34,f,pakaian-pria,<100k,murah,Setiap bulan,Harga,Sosmed,Kadang,Agak tertarik,Mungkin,putih,kasual
25-34,m,jas,300-600k,sedang,Setiap minggu,Merek,Offline,Kadang,Tidak tertarik,Mungkin,pastel,formal
25-34,f,celana,100-300k,sedang,Setiap minggu,Harga,Offline,Sering,Tidak tertarik,Ya,abu,klasik
25-34,f,pakaian-pria,100-300k,murah,Jarang,Kualitas,Sosmed,Sering,Tidak tertarik,Mungkin,pastel,kasual
25-34,m,pakaian-pria,100-300k,murah,Setiap bulan,Merek,Sosmed,Tak pernah,Tertarik,Tidak,kuning,formal
25-34,m,jas,100-300k,sedang,Jarang,Harga,Sosmed,Selalu,Tidak tertarik,Mungkin,merah,formal
25-34,f,kaos,<100k,murah,Beberapa bulan,Kualitas,Marketplace,Kadang,Tidak tertarik,Ya,pink,kasual
25-34,m,\N,>600k,mahal,Setiap bulan,Trend,Marketplace,Sering,Tertarik,Tidak,vibrant,klasik
25-34,m,pakaian-wanita,300-600k,sedang,Beberapa bulan,Kualitas,Sosmed,Selalu,Tertarik,Ya,vibrant,formal
25-34,m,jaket,100-300k,murah,Jarang,Trend,Sosmed,Kadang,Tidak tertarik,Tidak,vibrant,formal
25-34,f,kaos,300-600k,sedang,Jarang,Harga,Offline,Kadang,Tidak tertarik,Ya,hitam,klasik
25-34,m,jaket,300-600k,sedang,Setiap bulan,Trend,Offline,Kadang,Tidak tertarik,Tidak,pink,formal
25-34,f,dress,300-600k,sedang,Setiap minggu,Harga,Marketplace,Sering,Agak tertarik,Ya,earth,formal
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Merek,Marketplace,Kadang,Tidak tertarik,Tidak,abu,formal
25-34,f,\N,>600k,mahal,Jarang,Merek,Offline,Tak pernah,Tidak tertarik,Tidak,vibrant,kasual
25-34,m,kaos,300-600k,sedang,Jarang,Kualitas,Offline,Sering,Agak tertarik,Tidak,pastel,formal
25-34,f,kaos,<100k,murah,Beberapa bulan,Harga,Web brand,Kadang,Agak tertarik,Tidak,vibrant,formal
25-34,m,jaket,100-300k,murah,Beberapa bulan,Merek,Marketplace,Kadang,Tidak tertarik,Tidak,earth,formal
25-34,m,kaos,300-600k,sedang,Beberapa bulan,Trend,Web brand,Selalu,Tidak tertarik,Ya,putih,formal
25-34,m,jas,100-300k,sedang,Jarang,Merek,Offline,Kadang,Agak tertarik,Mungkin,vibrant,formal
25-34,f,sweater,300-600k,sedang,Beberapa bulan,Harga,Marketplace,Kadang,Tertarik,Mungkin,merah,kasual
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Tak pernah,Agak tertarik,Tidak,vibrant,klasik
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Kualitas,Web brand,Selalu,Agak tertarik,Mungkin,vibrant,kasual
25-34,f,kemeja-casual,300-600k,sedang,Beberapa bulan,Trend,Marketplace,Tak pernah,Agak tertarik,Mungkin,pastel,formal
25-34,m,jas,300-600k,sedang,Setiap minggu,Trend,Offline,Sering,Agak tertarik,Tidak,biru,klasik
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Harga,Marketplace,Tak pernah,Agak tertarik,Ya,vibrant,formal
25-34,m,sweater,100-300k,murah,Setiap minggu,Harga,Marketplace,Tak pernah,Tidak tertarik,Mungkin,pastel,kasual
25-34,m,jaket,100-300k,murah,Setiap bulan,Harga,Marketplace,Tak pernah,Tidak tertarik,Mungkin,coklat,formal
25-34,f,pakaian-pria,300-600k,sedang,Jarang,Harga,Offline,Sering,Tertarik,Ya,pastel,formal
25-34,f,jas,<100k,murah,Beberapa bulan,Kualitas,Offline,Kadang,Tidak tertarik,Tidak,pastel,formal
25-34,f,jaket,100-300k,murah,Jarang,Merek,Offline,Selalu,Tertarik,Tidak,vibrant,formal
25-34,m,jaket,100-300k,murah,Setiap bulan,Kualitas,Marketplace,Tak pernah,Agak tertarik,Mungkin,vibrant,formal
25-34,m,kaos,100-300k,murah,Setiap minggu,Merek,Marketplace,Sering,Agak tertarik,Mungkin,hitam,klasik
25-34,f,pakaian-pria,<100k,murah,Setiap bulan,Harga,Sosmed,Kadang,Agak tertarik,Mungkin,pastel,formal
25-34,f,jaket,300-600k,sedang,Jarang,Harga,Web brand,Kadang,Tertarik,Mungkin,merah,formal
25-34,m,pakaian-pria,300-600k,sedang,Beberapa bulan,Trend,Marketplace,Kadang,Tertarik,Ya,netral,kasual
25-34,m,jas,<100k,murah,Jarang,Merek,Marketplace,Kadang,Tidak tertarik,Ya,abu,klasik
25-34,f,kaos,300-600k,sedang,Setiap minggu,Kualitas,Web brand,Tak pernah,Agak tertarik,Tidak,putih,klasik
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Trend,Marketplace,Sering,Tertarik,Tidak,pastel,formal
25-34,f,kemeja-casual,300-600k,sedang,Beberapa bulan,Harga,Marketplace,Kadang,Tertarik,Mungkin,merah,formal
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Merek,Web brand,Tak pernah,Tertarik,Ya,earth,klasik
25-34,m,kaos,100-300k,murah,Jarang,Kualitas,Marketplace,Kadang,Tidak tertarik,Tidak,earth,kasual
25-34,m,jas,100-300k,sedang,Jarang,Trend,Sosmed,Kadang,Tertarik,Ya,putih,kasual
25-34,m,pakaian-pria,100-300k,sedang,Setiap minggu,Trend,Marketplace,Selalu,Tertarik,Tidak,biru,kasual
25-34,f,kaos-polo,<100k,murah,Setiap bulan,Merek,Web brand,Kadang,Tidak tertarik,Ya,earth,kasual
25-34,m,sweater,100-300k,murah,Setiap bulan,Trend,Offline,Sering,Tertarik,Tidak,pink,formal
25-34,f,dress,300-600k,sedang,Setiap minggu,Kualitas,Web brand,Sering,Tidak tertarik,Mungkin,hitam,formal
25-34,f,pakaian-wanita,300-600k,sedang,Setiap bulan,Trend,Offline,Kadang,Agak tertarik,Tidak,pastel,kasual
25-34,f,kaos,300-600k,sedang,Jarang,Harga,Web brand,Kadang,Tidak tertarik,Mungkin,pink,klasik
25-34,m,pakaian-pria,100-300k,murah,Setiap bulan,Merek,Sosmed,Selalu,Tertarik,Mungkin,coklat,klasik
25-34,f,kaos,<100k,murah,Jarang,Merek,Sosmed,Tak pernah,Tertarik,Mungkin,vibrant,klasik
25-34,f,pakaian-pria,100-300k,murah,Setiap minggu,Harga,Sosmed,Selalu,Tidak tertarik,Tidak,netral,kasual
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Merek,Marketplace,Selalu,Tidak tertarik,Tidak,earth,formal
25-34,f,kaos-polo,300-600k,sedang,Setiap minggu,Kualitas,Marketplace,Sering,Tidak tertarik,Mungkin,abu,klasik
25-34,m,kaos,300-600k,sedang,Jarang,Harga,Sosmed,Selalu,Tertarik,Tidak,hitam,formal
25-34,f,pakaian-pria,300-600k,sedang,Setiap minggu,Trend,Offline,Kadang,Tertarik,Tidak,pastel,kasual
25-34,f,pakaian-wanita,300-600k,sedang,Setiap bulan,Kualitas,Marketplace,Tak pernah,Agak tertarik,Tidak,hijau,formal
25-34,f,kaos,100-300k,murah,Setiap bulan,Kualitas,Web brand,Tak pernah,Tidak tertarik,Tidak,abu,klasik
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Merek,Offline,Kadang,Tertarik,Tidak,hijau,klasik
25-34,m,sweater,100-300k,sedang,Jarang,Merek,Offline,Selalu,Tertarik,Ya,hijau,klasik
25-34,m,dress,300-600k,sedang,Setiap bulan,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Ya,hitam,klasik
25-34,f,jaket,300-600k,sedang,Setiap minggu,Harga,Sosmed,Sering,Agak tertarik,Ya,biru,kasual
25-34,m,kaos,300-600k,sedang,Setiap bulan,Trend,Offline,Kadang,Tidak tertarik,Tidak,biru,kasual
25-34,m,jaket,100-300k,murah,Setiap minggu,Trend,Web brand,Selalu,Agak tertarik,Ya,pastel,klasik
25-34,m,kaos,100-300k,murah,Jarang,Trend,Offline,Tak pernah,Tidak tertarik,Ya,pastel,klasik
25-34,m,kaos,100-300k,murah,Jarang,Merek,Offline,Sering,Tertarik,Ya,vibrant,formal
25-34,m,pakaian-pria,100-300k,sedang,Setiap bulan,Kualitas,Sosmed,Kadang,Tertarik,Mungkin,earth,formal
25-34,m,kaos,100-300k,murah,Setiap minggu,Merek,Sosmed,Kadang,Tertarik,Ya,putih,formal
25-34,m,sweater,<100k,murah,Setiap minggu,Harga,Sosmed,Kadang,Tertarik,Mungkin,pastel,kasual
25-34,m,pakaian-pria,<100k,murah,Setiap bulan,Trend,Web brand,Kadang,Tidak tertarik,Ya,abu,kasual
25-34,m,kaos,300-600k,sedang,Jarang,Trend,Sosmed,Kadang,Tidak tertarik,Tidak,earth,formal
25-34,m,kaos,<100k,murah,Beberapa bulan,Kualitas,Sosmed,Selalu,Tertarik,Mungkin,earth,formal
25-34,f,pakaian-wanita,100-300k,murah,Setiap bulan,Kualitas,Sosmed,Sering,Agak tertarik,Tidak,merah,formal
25-34,f,pakaian-pria,<100k,murah,Setiap minggu,Kualitas,Sosmed,Tak pernah,Tertarik,Ya,biru,klasik
25-34,f,pakaian-wanita,300-600k,sedang,Jarang,Merek,Web brand,Selalu,Agak tertarik,Ya,coklat,kasual
25-34,m,kaos,300-600k,sedang,Setiap bulan,Kualitas,Marketplace,Sering,Tertarik,Mungkin,hitam,klasik
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Sering,Agak tertarik,Mungkin,biru,kasual
25-34,m,kaos,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Kadang,Tertarik,Tidak,pink,klasik
25-34,m,pakaian-pria,300-600k,sedang,Setiap bulan,Harga,Offline,Selalu,Agak tertarik,Tidak,hitam,formal
25-34,f,pakaian-wanita,100-300k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Tidak,netral,kasual
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Tak pernah,Agak tertarik,Mungkin,putih,formal
25-34,f,jaket,300-600k,sedang,Setiap minggu,Merek,Sosmed,Kadang,Agak tertarik,Tidak,abu,kasual
25-34,f,pakaian-wanita,100-300k,sedang,Beberapa bulan,Harga,Marketplace,Tak pernah,Tertarik,Mungkin,earth,kasual
25-34,f,kaos,100-300k,murah,Beberapa bulan,Harga,Offline,Tak pernah,Agak tertarik,Mungkin,hitam,formal
25-34,m,kaos,300-600k,sedang,Jarang,Trend,Web brand,Tak pernah,Agak tertarik,Mungkin,hitam,formal
25-34,f,pakaian-pria,100-300k,murah,Setiap minggu,Kualitas,Web brand,Sering,Tidak tertarik,Mungkin,vibrant,kasual
25-34,f,celana,100-300k,sedang,Setiap minggu,Kualitas,Offline,Sering,Tidak tertarik,Tidak,putih,kasual
25-34,m,jas,100-300k,sedang,Setiap bulan,Trend,Marketplace,Kadang,Tertarik,Mungkin,kuning,formal
25-34,m,pakaian-wanita,100-300k,sedang,Setiap minggu,Harga,Marketplace,Kadang,Agak tertarik,Mungkin,merah,formal
25-34,f,aksesori,<100k,murah,Setiap bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Mungkin,pink,kasual
25-34,m,kemeja-casual,300-600k,sedang,Setiap bulan,Merek,Offline,Selalu,Tidak tertarik,Mungkin,earth,formal
25-34,m,celana,100-300k,sedang,Setiap minggu,Harga,Web brand,Selalu,Tidak tertarik,Tidak,kuning,kasual
25-34,m,kaos,300-600k,sedang,Beberapa bulan,Harga,Offline,Sering,Tertarik,Ya,hijau,formal
25-34,m,kaos,300-600k,sedang,Setiap bulan,Kualitas,Marketplace,Kadang,Tidak tertarik,Ya,kuning,klasik
25-34,f,kaos-polo,<100k,murah,Setiap minggu,Harga,Web brand,Tak pernah,Agak tertarik,Ya,hijau,klasik
25-34,f,pakaian-pria,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Selalu,Agak tertarik,Tidak,biru,formal
25-34,f,jas,100-300k,sedang,Beberapa bulan,Harga,Web brand,Sering,Tertarik,Mungkin,hitam,formal
25-34,m,kaos,<100k,murah,Beberapa bulan,Trend,Sosmed,Kadang,Tertarik,Tidak,biru,klasik
25-34,f,jas,100-300k,sedang,Jarang,Trend,Marketplace,Tak pernah,Tertarik,Ya,abu,kasual
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Trend,Marketplace,Sering,Tidak tertarik,Ya,putih,formal
25-34,f,sweater,100-300k,murah,Beberapa bulan,Kualitas,Marketplace,Selalu,Tertarik,Ya,netral,formal
25-34,f,pakaian-pria,100-300k,murah,Setiap bulan,Merek,Web brand,Sering,Agak tertarik,Mungkin,abu,formal
25-34,m,jaket,300-600k,sedang,Setiap bulan,Merek,Offline,Tak pernah,Tertarik,Mungkin,abu,kasual
25-34,f,kaos,<100k,murah,Beberapa bulan,Merek,Sosmed,Kadang,Agak tertarik,Mungkin,hijau,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Trend,Offline,Tak pernah,Tidak tertarik,Ya,pastel,klasik
25-34,m,kemeja-casual,300-600k,sedang,Setiap minggu,Harga,Web brand,Kadang,Tidak tertarik,Ya,putih,kasual
25-34,f,pakaian-pria,<100k,murah,Jarang,Harga,Web brand,Selalu,Tertarik,Tidak,hitam,klasik
25-34,m,jas,100-300k,sedang,Jarang,Merek,Marketplace,Selalu,Tertarik,Tidak,hitam,klasik
25-34,f,pakaian-pria,100-300k,murah,Setiap minggu,Trend,Web brand,Tak pernah,Agak tertarik,Ya,hijau,klasik
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Tak pernah,Agak tertarik,Tidak,earth,formal
25-34,f,jas,100-300k,sedang,Setiap bulan,Kualitas,Web brand,Tak pernah,Agak tertarik,Ya,earth,kasual
25-34,f,aksesori,<100k,murah,Setiap minggu,Kualitas,Offline,Kadang,Agak tertarik,Tidak,vibrant,klasik
25-34,m,jas,100-300k,sedang,Beberapa bulan,Kualitas,Sosmed,Sering,Tertarik,Mungkin,pink,kasual
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Harga,Marketplace,Sering,Tidak tertarik,Mungkin,merah,formal
25-34,m,kaos,300-600k,sedang,Beberapa bulan,Trend,Web brand,Kadang,Tidak tertarik,Ya,hijau,formal
25-34,f,kaos,<100k,murah,Beberapa bulan,Kualitas,Web brand,Sering,Tidak tertarik,Ya,hijau,formal
25-34,f,jas,100-300k,sedang,Beberapa bulan,Trend,Marketplace,Sering,Tidak tertarik,Ya,vibrant,klasik
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Kualitas,Offline,Kadang,Tertarik,Mungkin,putih,kasual
25-34,m,kaos-polo,100-300k,sedang,Setiap minggu,Trend,Offline,Kadang,Agak tertarik,Tidak,hijau,formal
25-34,f,pakaian-pria,300-600k,sedang,Jarang,Merek,Offline,Tak pernah,Tertarik,Ya,netral,formal
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Selalu,Tidak tertarik,Tidak,coklat,klasik
25-34,f,kemeja-casual,300-600k,sedang,Jarang,Trend,Marketplace,Sering,Tertarik,Ya,putih,klasik
25-34,f,kaos,<100k,murah,Setiap bulan,Merek,Web brand,Sering,Agak tertarik,Mungkin,abu,formal
25-34,m,pakaian-pria,<100k,murah,Beberapa bulan,Trend,Sosmed,Tak pernah,Tidak tertarik,Tidak,netral,kasual
25-34,m,jas,100-300k,sedang,Jarang,Trend,Offline,Tak pernah,Tertarik,Ya,hitam,klasik
25-34,f,pakaian-pria,100-300k,sedang,Jarang,Merek,Sosmed,Tak pernah,Tidak tertarik,Mungkin,hijau,klasik
25-34,m,kaos,300-600k,sedang,Setiap minggu,Kualitas,Marketplace,Sering,Agak tertarik,Tidak,netral,formal
25-34,m,jas,100-300k,sedang,Setiap minggu,Merek,Marketplace,Tak pernah,Tertarik,Ya,putih,klasik
25-34,f,kaos,300-600k,sedang,Jarang,Harga,Web brand,Kadang,Tidak tertarik,Mungkin,pink,formal
25-34,f,kemeja-casual,300-600k,sedang,Jarang,Harga,Web brand,Sering,Tidak tertarik,Tidak,earth,klasik
25-34,f,kaos,100-300k,murah,Setiap bulan,Harga,Sosmed,Kadang,Agak tertarik,Mungkin,pastel,formal
25-34,m,pakaian-pria,100-300k,murah,Jarang,Trend,Web brand,Tak pernah,Agak tertarik,Tidak,hitam,klasik
25-34,m,jas,<100k,murah,Setiap minggu,Trend,Web brand,Kadang,Tidak tertarik,Tidak,abu,kasual
25-34,f,kemeja-casual,300-600k,sedang,Setiap minggu,Merek,Sosmed,Kadang,Agak tertarik,Mungkin,pastel,klasik
25-34,f,pakaian-pria,300-600k,sedang,Beberapa bulan,Harga,Web brand,Kadang,Tidak tertarik,Mungkin,hitam,klasik
25-34,f,kaos,100-300k,murah,Setiap minggu,Trend,Web brand,Tak pernah,Agak tertarik,Ya,hijau,kasual
25-34,f,sweater,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Selalu,Tertarik,Ya,netral,formal
25-34,f,celana,100-300k,sedang,Jarang,Kualitas,Offline,Tak pernah,Tidak tertarik,Mungkin,hitam,formal
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Merek,Offline,Selalu,Tertarik,Tidak,vibrant,kasual
25-34,f,aksesori,<100k,murah,Setiap minggu,Merek,Sosmed,Selalu,Tidak tertarik,Tidak,pink,kasual
25-34,m,pakaian-wanita,100-300k,murah,Jarang,Merek,Offline,Selalu,Tertarik,Tidak,hitam,formal
25-34,f,sweater,<100k,murah,Jarang,Merek,Web brand,Selalu,Agak tertarik,Mungkin,netral,klasik
25-34,m,kemeja-casual,300-600k,sedang,Setiap minggu,Harga,Offline,Tak pernah,Agak tertarik,Mungkin,vibrant,kasual
25-34,f,pakaian-pria,100-300k,murah,Beberapa bulan,Trend,Marketplace,Sering,Tidak tertarik,Mungkin,putih,kasual
25-34,m,kaos,<100k,murah,Setiap bulan,Merek,Offline,Tak pernah,Agak tertarik,Tidak,kuning,formal
25-34,m,jas,100-300k,sedang,Jarang,Merek,Web brand,Kadang,Tertarik,Tidak,hijau,kasual
25-34,f,kemeja-casual,300-600k,sedang,Setiap minggu,Kualitas,Web brand,Kadang,Tertarik,Mungkin,coklat,kasual
25-34,f,pakaian-pria,100-300k,murah,Jarang,Trend,Offline,Sering,Agak tertarik,Ya,abu,formal
25-34,m,kaos-kaki,300-600k,sedang,Setiap minggu,Harga,Marketplace,Tak pernah,Agak tertarik,Ya,hitam,formal
25-34,f,jaket,100-300k,murah,Jarang,Merek,Offline,Selalu,Tertarik,Tidak,vibrant,kasual
25-34,m,jas,<100k,murah,Jarang,Trend,Offline,Tak pernah,Tertarik,Ya,vibrant,formal
25-34,m,kaos,100-300k,murah,Beberapa bulan,Harga,Marketplace,Sering,Tertarik,Mungkin,pastel,kasual
25-34,m,jaket,100-300k,sedang,Jarang,Merek,Sosmed,Sering,Tertarik,Ya,hitam,kasual
25-34,f,jas,<100k,murah,Beberapa bulan,Kualitas,Web brand,Sering,Tertarik,Tidak,pink,kasual
25-34,f,jas,300-600k,sedang,Jarang,Kualitas,Sosmed,Sering,Agak tertarik,Tidak,pastel,kasual
25-34,f,pakaian-pria,100-300k,sedang,Beberapa bulan,Kualitas,Web brand,Sering,Agak tertarik,Mungkin,merah,kasual
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Kualitas,Web brand,Tak pernah,Agak tertarik,Ya,hijau,kasual
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Trend,Web brand,Kadang,Tertarik,Tidak,netral,formal
25-34,m,pakaian-pria,100-300k,sedang,Setiap minggu,Kualitas,Web brand,Tak pernah,Tertarik,Ya,netral,kasual
25-34,m,sweater,<100k,murah,Beberapa bulan,Trend,Offline,Selalu,Agak tertarik,Ya,netral,klasik
25-34,f,kaos,100-300k,murah,Beberapa bulan,Harga,Marketplace,Tak pernah,Tertarik,Ya,pink,formal
25-34,f,pakaian-pria,<100k,murah,Setiap minggu,Merek,Sosmed,Sering,Tertarik,Mungkin,hitam,kasual
25-34,f,kaos-kaki,300-600k,sedang,Beberapa bulan,Merek,Offline,Tak pernah,Tidak tertarik,Tidak,putih,kasual
25-34,m,jas,100-300k,sedang,Beberapa bulan,Merek,Marketplace,Tak pernah,Tidak tertarik,Ya,coklat,formal
25-34,m,pakaian-pria,<100k,murah,Beberapa bulan,Harga,Sosmed,Kadang,Tidak tertarik,Ya,pastel,formal
25-34,m,kaos,100-300k,murah,Beberapa bulan,Kualitas,Sosmed,Sering,Tidak tertarik,Ya,pastel,formal
25-34,f,jas,100-300k,sedang,Beberapa bulan,Harga,Web brand,Sering,Tertarik,Mungkin,pink,klasik
25-34,f,kaos,<100k,murah,Setiap minggu,Kualitas,Sosmed,Sering,Agak tertarik,Tidak,netral,klasik
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Trend,Offline,Kadang,Tertarik,Ya,pastel,formal
25-34,f,jas,100-300k,sedang,Setiap minggu,Merek,Sosmed,Sering,Agak tertarik,Mungkin,pink,formal
25-34,f,pakaian-pria,100-300k,murah,Jarang,Merek,Sosmed,Selalu,Tertarik,Tidak,hitam,kasual
25-34,f,pakaian-pria,100-300k,sedang,Setiap bulan,Harga,Web brand,Sering,Tidak tertarik,Mungkin,pastel,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Merek,Offline,Sering,Tidak tertarik,Tidak,netral,formal
25-34,f,pakaian-pria,300-600k,sedang,Jarang,Merek,Offline,Tak pernah,Tertarik,Ya,netral,formal
25-34,f,pakaian-pria,100-300k,murah,Setiap bulan,Kualitas,Marketplace,Tak pernah,Agak tertarik,Tidak,merah,kasual
25-34,m,kaos,300-600k,sedang,Setiap minggu,Harga,Marketplace,Tak pernah,Tidak tertarik,Mungkin,pastel,kasual
25-34,f,aksesori,<100k,murah,Setiap bulan,Harga,Offline,Tak pernah,Tertarik,Tidak,hijau,formal
25-34,m,dress,300-600k,sedang,Jarang,Harga,Sosmed,Kadang,Tertarik,Ya,putih,kasual
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Trend,Marketplace,Sering,Tidak tertarik,Mungkin,putih,kasual
25-34,m,sweater,100-300k,murah,Setiap bulan,Kualitas,Marketplace,Sering,Tidak tertarik,Tidak,merah,klasik
25-34,m,sweater,100-300k,murah,Beberapa bulan,Kualitas,Offline,Tak pernah,Tidak tertarik,Mungkin,vibrant,formal
25-34,f,jas,100-300k,sedang,Jarang,Merek,Offline,Tak pernah,Tidak tertarik,Tidak,pastel,kasual
25-34,m,kaos,300-600k,sedang,Beberapa bulan,Merek,Sosmed,Sering,Agak tertarik,Mungkin,hitam,kasual
25-34,m,aksesori,<100k,murah,Setiap bulan,Harga,Offline,Kadang,Tertarik,Mungkin,pastel,formal
25-34,f,pakaian-pria,300-600k,sedang,Beberapa bulan,Kualitas,Sosmed,Selalu,Agak tertarik,Mungkin,kuning,formal
25-34,f,jaket,300-600k,sedang,Jarang,Trend,Marketplace,Kadang,Tertarik,Mungkin,abu,formal
25-34,m,pakaian-pria,100-300k,murah,Jarang,Trend,Marketplace,Sering,Tertarik,Mungkin,hijau,kasual
25-34,m,kaos,100-300k,sedang,Beberapa bulan,Kualitas,Sosmed,Selalu,Tertarik,Mungkin,earth,klasik
25-34,m,kaos-polo,300-600k,sedang,Jarang,Merek,Web brand,Sering,Agak tertarik,Tidak,pink,klasik
25-34,f,kaos-kaki,100-300k,sedang,Setiap bulan,Kualitas,Web brand,Kadang,Tertarik,Tidak,putih,formal
25-34,f,kaos-polo,300-600k,sedang,Setiap minggu,Merek,Marketplace,Sering,Tertarik,Tidak,merah,klasik
25-34,f,kaos,300-600k,sedang,Jarang,Kualitas,Sosmed,Tak pernah,Agak tertarik,Mungkin,coklat,formal
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Trend,Sosmed,Selalu,Tidak tertarik,Tidak,abu,klasik
25-34,m,sweater,300-600k,sedang,Setiap minggu,Harga,Marketplace,Sering,Tidak tertarik,Tidak,abu,klasik
25-34,m,celana,100-300k,sedang,Jarang,Trend,Sosmed,Selalu,Tertarik,Ya,abu,klasik
25-34,m,celana,100-300k,sedang,Jarang,Kualitas,Web brand,Tak pernah,Agak tertarik,Tidak,vibrant,kasual
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Sering,Agak tertarik,Tidak,coklat,klasik
25-34,m,kaos,300-600k,sedang,Setiap bulan,Merek,Offline,Sering,Agak tertarik,Tidak,pastel,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Trend,Offline,Kadang,Tidak tertarik,Tidak,pink,formal
25-34,m,kaos-kaki,100-300k,sedang,Jarang,Merek,Sosmed,Selalu,Agak tertarik,Tidak,vibrant,kasual
25-34,f,kaos,100-300k,murah,Setiap bulan,Kualitas,Marketplace,Tak pernah,Agak tertarik,Tidak,hijau,kasual
25-34,f,pakaian-wanita,300-600k,sedang,Setiap bulan,Merek,Web brand,Selalu,Tidak tertarik,Tidak,pink,klasik
25-34,m,kaos,300-600k,sedang,Setiap bulan,Harga,Offline,Tak pernah,Tidak tertarik,Ya,coklat,klasik
25-34,m,kaos,300-600k,sedang,Setiap minggu,Harga,Web brand,Sering,Tertarik,Tidak,abu,formal
25-34,m,aksesori,<100k,murah,Setiap bulan,Trend,Web brand,Kadang,Agak tertarik,Mungkin,putih,kasual
25-34,m,celana,100-300k,sedang,Setiap minggu,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Tidak,netral,klasik
25-34,m,pakaian-wanita,100-300k,sedang,Beberapa bulan,Merek,Offline,Selalu,Agak tertarik,Ya,coklat,klasik
25-34,f,jaket,300-600k,sedang,Jarang,Kualitas,Sosmed,Sering,Agak tertarik,Tidak,putih,kasual
25-34,m,kaos-kaki,300-600k,sedang,Setiap bulan,Merek,Marketplace,Selalu,Tertarik,Mungkin,pink,klasik
25-34,m,jaket,300-600k,sedang,Setiap minggu,Merek,Marketplace,Sering,Tertarik,Mungkin,pastel,formal
25-34,f,kemeja-casual,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Selalu,Tertarik,Ya,netral,formal
25-34,m,celana,100-300k,sedang,Jarang,Harga,Sosmed,Kadang,Tertarik,Ya,putih,formal
25-34,f,pakaian-wanita,300-600k,sedang,Jarang,Merek,Marketplace,Tak pernah,Tertarik,Ya,hitam,klasik
25-34,m,jas,100-300k,sedang,Setiap bulan,Harga,Offline,Selalu,Tidak tertarik,Tidak,hitam,kasual
25-34,f,\N,>600k,mahal,Setiap bulan,Kualitas,Marketplace,Kadang,Tidak tertarik,Mungkin,pastel,klasik
25-34,f,kaos,300-600k,sedang,Jarang,Trend,Sosmed,Kadang,Agak tertarik,Tidak,hitam,formal
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Harga,Sosmed,Sering,Agak tertarik,Mungkin,hitam,kasual
