age_group,gender,category,budget_band,price_band,buy_freq,buy_factor,channel_main,review_consider,eco_interest,eco_paymore,brand_preference,style_pref
25-34,f,jas,100-300k,sedang,Beberapa bulan,Harga,Sosmed,Sering,Tidak tertarik,Mungkin,pink,minimalis
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Trend,Marketplace,Tak pernah,Agak tertarik,Ya,earth,formal
25-34,f,pakaian-pria,100-300k,murah,Jarang,Merek,Web brand,Kadang,Agak tertarik,Ya,kuning,vintage
25-34,m,jas,300-600k,sedang,Setiap minggu,Harga,Web brand,Kadang,Tidak tertarik,Ya,hijau,kasual
25-34,m,aksesori,<100k,murah,Setiap bulan,Harga,Offline,Kadang,Tertarik,Mungkin,pastel,formal
25-34,m,kaos-polo,300-600k,sedang,Jarang,Trend,Sosmed,Selalu,Tertarik,Ya,netral,formal
25-34,f,jaket,300-600k,sedang,Setiap bulan,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Ya,hitam,kasual
25-34,f,kaos,100-300k,murah,Setiap bulan,Kualitas,Web brand,Tak pernah,Tidak tertarik,Tidak,abu,minimalis
25-34,f,pakaian-pria,100-300k,murah,Setiap minggu,Trend,Web brand,Tak pernah,Agak tertarik,Ya,hijau,minimalis
25-34,f,kaos,300-600k,sedang,Setiap bulan,Harga,Sosmed,Tak pernah,Tidak tertarik,Ya,merah,minimalis
25-34,f,pakaian-pria,100-300k,murah,Jarang,Merek,Offline,Kadang,Tertarik,Tidak,putih,kasual
25-34,m,kaos,300-600k,sedang,Jarang,Merek,Offline,Sering,Tidak tertarik,Mungkin,earth,sporty
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Kualitas,Web brand,Tak pernah,Agak tertarik,Ya,hijau,kasual
25-34,f,kaos,100-300k,sedang,Beberapa bulan,Trend,Web brand,Kadang,Tertarik,Mungkin,pastel,kasual
25-34,m,sweater,300-600k,sedang,Setiap minggu,Harga,Marketplace,Sering,Tidak tertarik,Tidak,abu,vintage
25-34,m,kaos,300-600k,sedang,Jarang,Harga,Marketplace,Selalu,Tertarik,Tidak,biru,sporty
25-34,m,sweater,100-300k,sedang,Setiap bulan,Trend,Web brand,Sering,Agak tertarik,Ya,hitam,vintage
25-34,f,pakaian-wanita,100-300k,murah,Beberapa bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Ya,abu,vintage
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Trend,Offline,Tak pernah,Tidak tertarik,Ya,pastel,vintage
25-34,f,kaos-kaki,100-300k,sedang,Beberapa bulan,Harga,Offline,Tak pernah,Tertarik,Ya,earth,kasual
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Kualitas,Offline,Kadang,Tertarik,Mungkin,putih,kasual
25-34,m,kaos,100-300k,murah,Setiap bulan,Trend,Offline,Selalu,Tertarik,Tidak,netral,sporty
25-34,f,kemeja-casual,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Selalu,Tertarik,Ya,netral,sporty
25-34,m,sweater,<100k,murah,Setiap minggu,Kualitas,Web brand,Sering,Tertarik,Ya,netral,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Mungkin,putih,formal
25-34,f,kaos-kaki,300-600k,sedang,Jarang,Trend,Sosmed,Kadang,Tidak tertarik,Mungkin,netral,sporty
25-34,m,jas,<100k,murah,Setiap minggu,Kualitas,Marketplace,Selalu,Agak tertarik,Tidak,pastel,kasual
25-34,f,jas,300-600k,sedang,Beberapa bulan,Kualitas,Offline,Sering,Tidak tertarik,Ya,pink,kasual
25-34,f,pakaian-pria,300-600k,sedang,Beberapa bulan,Harga,Web brand,Kadang,Tertarik,Ya,netral,formal
25-34,f,jaket,300-600k,sedang,Setiap bulan,Harga,Marketplace,Sering,Tertarik,Tidak,putih,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Harga,Web brand,Selalu,Tertarik,Ya,merah,sporty
25-34,m,jaket,300-600k,sedang,Jarang,Merek,Sosmed,Selalu,Agak tertarik,Tidak,hitam,vintage
25-34,m,pakaian-pria,300-600k,sedang,Setiap minggu,Trend,Offline,Sering,Agak tertarik,Tidak,biru,sporty
25-34,f,kaos,100-300k,murah,Beberapa bulan,Harga,Web brand,Tak pernah,Agak tertarik,Mungkin,netral,sporty
25-34,f,kaos-polo,100-300k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Tertarik,Tidak,abu,sporty
25-34,f,kaos,100-300k,murah,Setiap minggu,Trend,Sosmed,Kadang,Agak tertarik,Ya,coklat,kasual
25-34,f,sweater,100-300k,murah,Beberapa bulan,Harga,Offline,Selalu,Tertarik,Ya,pastel,sporty
25-34,m,kaos,<100k,murah,Setiap minggu,Trend,Marketplace,Tak pernah,Agak tertarik,Tidak,kuning,formal
25-34,f,kaos,300-600k,sedang,Setiap minggu,Harga,Marketplace,Sering,Tidak tertarik,Ya,pastel,kasual
25-34,f,pakaian-wanita,100-300k,sedang,Jarang,Trend,Marketplace,Sering,Tertarik,Ya,putih,vintage
25-34,f,pakaian-wanita,100-300k,sedang,Setiap minggu,Kualitas,Offline,Sering,Tidak tertarik,Tidak,putih,formal
25-34,f,pakaian-wanita,100-300k,sedang,Jarang,Trend,Marketplace,Sering,Tertarik,Ya,vibrant,formal
25-34,f,jas,100-300k,sedang,Setiap minggu,Trend,Marketplace,Selalu,Agak tertarik,Mungkin,hitam,kasual
25-34,f,jaket,100-300k,murah,Jarang,Kualitas,Sosmed,Sering,Agak tertarik,Tidak,pastel,minimalis
25-34,f,kaos,100-300k,murah,Setiap minggu,Kualitas,Web brand,Kadang,Agak tertarik,Ya,netral,kasual
25-34,m,pakaian-pria,<100k,murah,Setiap bulan,Kualitas,Offline,Sering,Tertarik,Mungkin,vibrant,sporty
25-34,f,sweater,100-300k,murah,Jarang,Kualitas,Offline,Selalu,Agak tertarik,Ya,biru,minimalis
25-34,m,kaos,100-300k,murah,Beberapa bulan,Trend,Web brand,Tak pernah,Tidak tertarik,Mungkin,netral,vintage
25-34,f,jas,100-300k,sedang,Setiap bulan,Merek,Offline,Tak pernah,Tidak tertarik,Tidak,netral,sporty
25-34,f,kaos,300-600k,sedang,Jarang,Harga,Offline,Kadang,Tidak tertarik,Ya,hitam,vintage
25-34,f,kaos,100-300k,sedang,Jarang,Harga,Sosmed,Selalu,Tidak tertarik,Mungkin,pastel,vintage
25-34,f,pakaian-wanita,100-300k,sedang,Setiap minggu,Kualitas,Offline,Sering,Tidak tertarik,Tidak,putih,vintage
25-34,m,kaos,<100k,murah,Setiap bulan,Harga,Offline,Selalu,Tertarik,Ya,hitam,vintage
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Harga,Sosmed,Sering,Agak tertarik,Mungkin,hijau,kasual
25-34,m,kaos,100-300k,murah,Setiap minggu,Kualitas,Offline,Kadang,Tidak tertarik,Mungkin,hitam,minimalis
25-34,m,pakaian-pria,300-600k,sedang,Setiap minggu,Kualitas,Offline,Sering,Tertarik,Mungkin,merah,formal
25-34,f,celana,100-300k,sedang,Setiap minggu,Trend,Offline,Kadang,Tertarik,Tidak,vibrant,kasual
25-34,f,pakaian-pria,100-300k,murah,Setiap minggu,Harga,Sosmed,Selalu,Tidak tertarik,Mungkin,netral,sporty
25-34,m,pakaian-pria,100-300k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Ya,hitam,vintage
25-34,m,sweater,100-300k,murah,Beberapa bulan,Merek,Sosmed,Sering,Agak tertarik,Mungkin,hitam,kasual
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Trend,Web brand,Kadang,Tertarik,Mungkin,earth,minimalis
25-34,m,sweater,<100k,murah,Beberapa bulan,Kualitas,Offline,Tak pernah,Tidak tertarik,Mungkin,vibrant,minimalis
25-34,f,pakaian-wanita,<100k,murah,Beberapa bulan,Merek,Web brand,Selalu,Agak tertarik,Mungkin,kuning,vintage
25-34,m,jas,300-600k,sedang,Setiap minggu,Harga,Web brand,Kadang,Tidak tertarik,Ya,putih,kasual
25-34,f,jas,100-300k,sedang,Beberapa bulan,Trend,Sosmed,Sering,Tertarik,Ya,netral,vintage
25-34,f,celana,100-300k,sedang,Setiap bulan,Trend,Offline,Selalu,Agak tertarik,Tidak,coklat,vintage
25-34,m,kaos-polo,100-300k,sedang,Jarang,Merek,Marketplace,Tak pernah,Agak tertarik,Tidak,abu,minimalis
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Merek,Sosmed,Kadang,Tidak tertarik,Ya,pastel,kasual
25-34,m,celana,100-300k,sedang,Setiap bulan,Merek,Web brand,Sering,Agak tertarik,Ya,putih,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Kualitas,Web brand,Kadang,Tidak tertarik,Ya,pastel,formal
25-34,m,pakaian-pria,100-300k,sedang,Setiap minggu,Trend,Marketplace,Selalu,Tertarik,Tidak,biru,kasual
25-34,f,pakaian-pria,100-300k,sedang,Setiap minggu,Trend,Web brand,Sering,Agak tertarik,Mungkin,merah,vintage
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Kualitas,Sosmed,Selalu,Tertarik,Mungkin,putih,sporty
25-34,f,kaos,300-600k,sedang,Jarang,Harga,Web brand,Selalu,Tidak tertarik,Ya,hitam,sporty
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Merek,Offline,Selalu,Tertarik,Tidak,vibrant,kasual
25-34,m,kaos,300-600k,sedang,Setiap bulan,Merek,Marketplace,Selalu,Agak tertarik,Ya,netral,sporty
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Harga,Marketplace,Selalu,Tertarik,Tidak,kuning,formal
25-34,m,kaos,<100k,murah,Setiap bulan,Harga,Marketplace,Selalu,Agak tertarik,Ya,coklat,sporty
25-34,f,pakaian-pria,<100k,murah,Setiap bulan,Harga,Web brand,Sering,Tidak tertarik,Mungkin,pastel,vintage
25-34,m,sweater,300-600k,sedang,Setiap minggu,Harga,Offline,Tak pernah,Agak tertarik,Mungkin,coklat,sporty
25-34,m,jaket,100-300k,murah,Setiap minggu,Harga,Offline,Tak pernah,Agak tertarik,Mungkin,coklat,sporty
25-34,m,sweater,100-300k,sedang,Jarang,Merek,Offline,Selalu,Tertarik,Ya,hijau,minimalis
25-34,m,jaket,100-300k,murah,Beberapa bulan,Kualitas,Offline,Kadang,Tertarik,Ya,coklat,kasual
25-34,f,pakaian-wanita,300-600k,sedang,Setiap bulan,Trend,Marketplace,Sering,Tertarik,Ya,pink,kasual
25-34,m,pakaian-wanita,100-300k,sedang,Beberapa bulan,Trend,Web brand,Tak pernah,Tertarik,Ya,putih,minimalis
25-34,m,celana,100-300k,sedang,Setiap minggu,Merek,Marketplace,Sering,Agak tertarik,Mungkin,vibrant,formal
25-34,m,jaket,300-600k,sedang,Jarang,Harga,Offline,Tak pernah,Agak tertarik,Mungkin,earth,sporty
25-34,f,kaos,100-300k,murah,Jarang,Merek,Offline,Tak pernah,Tidak tertarik,Ya,netral,minimalis
25-34,f,pakaian-wanita,100-300k,sedang,Jarang,Harga,Marketplace,Sering,Tidak tertarik,Tidak,hijau,minimalis
25-34,m,kemeja-casual,300-600k,sedang,Setiap minggu,Trend,Web brand,Tak pernah,Tidak tertarik,Ya,coklat,kasual
25-34,f,kaos,100-300k,murah,Jarang,Kualitas,Web brand,Kadang,Tertarik,Mungkin,earth,vintage
25-34,f,sweater,300-600k,sedang,Setiap bulan,Harga,Offline,Tak pernah,Agak tertarik,Tidak,kuning,minimalis
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Merek,Sosmed,Sering,Tidak tertarik,Tidak,vibrant,sporty
25-34,m,jas,100-300k,sedang,Beberapa bulan,Harga,Marketplace,Kadang,Tidak tertarik,Tidak,putih,minimalis
25-34,m,kaos,300-600k,sedang,Jarang,Harga,Web brand,Tak pernah,Agak tertarik,Tidak,netral,vintage
25-34,m,kaos,100-300k,murah,Setiap bulan,Kualitas,Marketplace,Selalu,Tertarik,Mungkin,pastel,vintage
25-34,m,aksesori,<100k,murah,Setiap bulan,Trend,Web brand,Kadang,Agak tertarik,Mungkin,putih,kasual
25-34,f,pakaian-pria,<100k,murah,Jarang,Harga,Web brand,Selalu,Tertarik,Tidak,hitam,minimalis
25-34,m,kaos,300-600k,sedang,Setiap bulan,Kualitas,Marketplace,Kadang,Tertarik,Mungkin,netral,kasual
25-34,f,kaos,100-300k,murah,Setiap bulan,Harga,Offline,Kadang,Agak tertarik,Tidak,earth,sporty
25-34,m,pakaian-wanita,300-600k,sedang,Beberapa bulan,Merek,Offline,Tak pernah,Agak tertarik,Ya,hitam,minimalis
25-34,f,pakaian-wanita,300-600k,sedang,Beberapa bulan,Harga,Offline,Selalu,Tidak tertarik,Mungkin,coklat,sporty
25-34,f,kaos,300-600k,sedang,Jarang,Merek,Marketplace,Tak pernah,Tertarik,Ya,putih,sporty
25-34,m,celana,100-300k,sedang,Setiap bulan,Trend,Offline,Selalu,Tidak tertarik,Tidak,abu,vintage
25-34,f,pakaian-wanita,300-600k,sedang,Beberapa bulan,Merek,Web brand,Selalu,Agak tertarik,Mungkin,kuning,vintage
25-34,f,jas,100-300k,sedang,Jarang,Merek,Offline,Tak pernah,Tidak tertarik,Tidak,pastel,kasual
25-34,f,pakaian-pria,100-300k,sedang,Jarang,Merek,Sosmed,Tak pernah,Tidak tertarik,Mungkin,hijau,vintage
25-34,f,kaos,300-600k,sedang,Setiap minggu,Harga,Sosmed,Selalu,Tidak tertarik,Mungkin,putih,vintage
25-34,f,pakaian-wanita,300-600k,sedang,Beberapa bulan,Harga,Offline,Kadang,Tertarik,Tidak,pastel,vintage
25-34,m,aksesori,<100k,murah,Setiap minggu,Trend,Marketplace,Tak pernah,Agak tertarik,Tidak,kuning,vintage
25-34,f,kaos-polo,300-600k,sedang,Setiap minggu,Merek,Marketplace,Sering,Tertarik,Tidak,merah,minimalis
25-34,f,kaos,100-300k,murah,Setiap bulan,Kualitas,Web brand,Kadang,Tertarik,Tidak,putih,sporty
25-34,f,pakaian-wanita,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Kadang,Tidak tertarik,Tidak,putih,kasual
25-34,m,kaos,300-600k,sedang,Beberapa bulan,Kualitas,Sosmed,Kadang,Tertarik,Tidak,putih,kasual
25-34,m,jas,100-300k,sedang,Beberapa bulan,Trend,Marketplace,Kadang,Tertarik,Tidak,putih,sporty
25-34,m,kaos,100-300k,sedang,Beberapa bulan,Trend,Web brand,Selalu,Agak tertarik,Mungkin,pastel,sporty
25-34,m,jaket,100-300k,murah,Setiap minggu,Harga,Marketplace,Selalu,Agak tertarik,Mungkin,hitam,vintage
25-34,m,kaos-polo,300-600k,sedang,Setiap minggu,Kualitas,Web brand,Kadang,Tertarik,Mungkin,putih,kasual
25-34,m,kemeja-casual,300-600k,sedang,Jarang,Merek,Offline,Selalu,Tidak tertarik,Mungkin,putih,minimalis
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Merek,Sosmed,Sering,Tidak tertarik,Tidak,pastel,formal
25-34,f,kaos,<100k,murah,Jarang,Merek,Sosmed,Tak pernah,Tertarik,Mungkin,vibrant,vintage
25-34,m,kaos,100-300k,sedang,Setiap minggu,Trend,Web brand,Selalu,Agak tertarik,Tidak,abu,minimalis
25-34,f,jaket,100-300k,murah,Beberapa bulan,Harga,Sosmed,Tak pernah,Tertarik,Tidak,abu,kasual
25-34,f,kaos,<100k,murah,Setiap bulan,Merek,Web brand,Sering,Agak tertarik,Mungkin,abu,formal
25-34,m,kaos,<100k,murah,Beberapa bulan,Trend,Marketplace,Tak pernah,Agak tertarik,Mungkin,pastel,kasual
25-34,f,jas,100-300k,sedang,Beberapa bulan,Harga,Web brand,Tak pernah,Agak tertarik,Ya,hitam,kasual
25-34,f,jaket,100-300k,murah,Setiap bulan,Kualitas,Marketplace,Kadang,Tidak tertarik,Mungkin,putih,vintage
25-34,f,pakaian-wanita,300-600k,sedang,Jarang,Merek,Marketplace,Tak pernah,Tertarik,Ya,hitam,vintage
25-34,m,jas,300-600k,sedang,Setiap bulan,Kualitas,Marketplace,Kadang,Tidak tertarik,Ya,kuning,minimalis
25-34,f,sweater,100-300k,sedang,Setiap bulan,Kualitas,Marketplace,Tak pernah,Agak tertarik,Mungkin,pastel,formal
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Merek,Marketplace,Tak pernah,Tidak tertarik,Ya,putih,minimalis
25-34,f,pakaian-pria,<100k,murah,Setiap bulan,Harga,Sosmed,Kadang,Agak tertarik,Mungkin,pastel,formal
25-34,m,kaos,<100k,murah,Setiap minggu,Trend,Marketplace,Selalu,Tertarik,Tidak,biru,minimalis
25-34,m,jas,100-300k,sedang,Jarang,Trend,Offline,Tak pernah,Tertarik,Ya,vibrant,kasual
25-34,f,pakaian-pria,<100k,murah,Beberapa bulan,Harga,Web brand,Kadang,Agak tertarik,Mungkin,putih,minimalis
25-34,m,kaos,100-300k,sedang,Jarang,Trend,Web brand,Tak pernah,Tidak tertarik,Ya,biru,vintage
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Sering,Agak tertarik,Tidak,coklat,minimalis
25-34,m,pakaian-pria,<100k,murah,Jarang,Merek,Sosmed,Sering,Tertarik,Ya,pastel,sporty
25-34,f,kaos,<100k,murah,Jarang,Kualitas,Web brand,Selalu,Tertarik,Ya,earth,minimalis
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Kualitas,Offline,Selalu,Tidak tertarik,Tidak,vibrant,sporty
25-34,m,sweater,300-600k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Ya,pastel,vintage
25-34,m,kaos-polo,300-600k,sedang,Setiap bulan,Harga,Offline,Selalu,Agak tertarik,Ya,pastel,sporty
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Merek,Offline,Kadang,Tidak tertarik,Mungkin,vibrant,sporty
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Harga,Web brand,Kadang,Tertarik,Mungkin,netral,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Trend,Web brand,Sering,Agak tertarik,Ya,hijau,minimalis
25-34,m,jas,300-600k,sedang,Setiap minggu,Harga,Sosmed,Kadang,Tertarik,Tidak,hitam,kasual
25-34,m,jas,300-600k,sedang,Setiap bulan,Merek,Offline,Selalu,Agak tertarik,Ya,hitam,minimalis
25-34,f,kaos-polo,300-600k,sedang,Setiap minggu,Kualitas,Sosmed,Kadang,Tidak tertarik,Tidak,hitam,formal
25-34,f,jas,<100k,murah,Beberapa bulan,Harga,Web brand,Selalu,Tidak tertarik,Tidak,biru,minimalis
25-34,m,jaket,300-600k,sedang,Setiap minggu,Merek,Offline,Kadang,Agak tertarik,Tidak,pastel,kasual
25-34,m,sweater,100-300k,murah,Setiap minggu,Harga,Marketplace,Tak pernah,Tidak tertarik,Mungkin,pastel,kasual
25-34,f,pakaian-pria,<100k,murah,Jarang,Kualitas,Offline,Selalu,Agak tertarik,Tidak,hitam,kasual
25-34,m,pakaian-pria,100-300k,sedang,Setiap minggu,Kualitas,Web brand,Tak pernah,Tertarik,Ya,netral,kasual
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Harga,Offline,Sering,Tidak tertarik,Ya,abu,minimalis
25-34,f,pakaian-wanita,300-600k,sedang,Jarang,Trend,Sosmed,Tak pernah,Agak tertarik,Mungkin,putih,sporty
25-34,m,kaos,100-300k,murah,Jarang,Kualitas,Marketplace,Tak pernah,Tidak tertarik,Ya,abu,kasual
25-34,f,kaos,300-600k,sedang,Jarang,Kualitas,Sosmed,Tak pernah,Agak tertarik,Mungkin,coklat,sporty
25-34,m,sweater,100-300k,murah,Setiap minggu,Trend,Web brand,Tak pernah,Tertarik,Ya,hijau,formal
25-34,m,celana,100-300k,sedang,Setiap bulan,Trend,Marketplace,Kadang,Tertarik,Mungkin,netral,sporty
25-34,m,jaket,100-300k,murah,Setiap bulan,Kualitas,Marketplace,Tak pernah,Agak tertarik,Mungkin,vibrant,formal
25-34,m,pakaian-pria,<100k,murah,Setiap minggu,Kualitas,Sosmed,Sering,Tidak tertarik,Ya,merah,minimalis
25-34,f,kaos,100-300k,sedang,Beberapa bulan,Trend,Offline,Selalu,Tidak tertarik,Mungkin,vibrant,vintage
25-34,m,sweater,300-600k,sedang,Setiap bulan,Harga,Sosmed,Kadang,Tertarik,Ya,pink,sporty
25-34,f,sweater,100-300k,murah,Beberapa bulan,Kualitas,Offline,Tak pernah,Tertarik,Mungkin,coklat,formal
25-34,m,\N,>600k,mahal,Beberapa bulan,Merek,Offline,Sering,Tidak tertarik,Mungkin,putih,formal
25-34,f,pakaian-pria,100-300k,murah,Setiap bulan,Harga,Sosmed,Sering,Tidak tertarik,Tidak,pastel,vintage
25-34,f,kaos,300-600k,sedang,Jarang,Trend,Sosmed,Kadang,Agak tertarik,Tidak,hitam,sporty
25-34,f,kaos,300-600k,sedang,Jarang,Harga,Marketplace,Kadang,Tidak tertarik,Mungkin,netral,minimalis
25-34,f,jaket,100-300k,murah,Setiap minggu,Merek,Sosmed,Kadang,Tidak tertarik,Ya,vibrant,vintage
25-34,f,kaos,300-600k,sedang,Setiap minggu,Merek,Web brand,Tak pernah,Agak tertarik,Ya,putih,minimalis
25-34,m,kaos,300-600k,sedang,Setiap bulan,Harga,Offline,Tak pernah,Tidak tertarik,Ya,coklat,minimalis
25-34,m,kaos,300-600k,sedang,Jarang,Merek,Marketplace,Kadang,Tidak tertarik,Ya,abu,vintage
25-34,f,jas,300-600k,sedang,Setiap bulan,Harga,Sosmed,Sering,Tidak tertarik,Tidak,pastel,kasual
25-34,f,sweater,100-300k,sedang,Setiap minggu,Harga,Sosmed,Selalu,Tidak tertarik,Mungkin,netral,minimalis
25-34,f,pakaian-pria,100-300k,murah,Jarang,Harga,Marketplace,Kadang,Tidak tertarik,Mungkin,hitam,kasual
25-34,f,pakaian-pria,<100k,murah,Setiap minggu,Kualitas,Web brand,Sering,Tidak tertarik,Tidak,coklat,minimalis
25-34,m,celana,100-300k,sedang,Jarang,Harga,Sosmed,Kadang,Tertarik,Ya,putih,formal
25-34,m,kaos,100-300k,murah,Setiap minggu,Harga,Web brand,Selalu,Tertarik,Ya,merah,sporty
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Kualitas,Offline,Tak pernah,Tertarik,Tidak,hitam,minimalis
25-34,m,jas,300-600k,sedang,Beberapa bulan,Harga,Marketplace,Selalu,Agak tertarik,Ya,kuning,vintage
25-34,f,pakaian-wanita,100-300k,sedang,Beberapa bulan,Harga,Marketplace,Tak pernah,Tertarik,Mungkin,earth,kasual
25-34,f,jas,100-300k,sedang,Beberapa bulan,Trend,Sosmed,Selalu,Agak tertarik,Tidak,netral,formal
25-34,m,kaos-polo,<100k,murah,Setiap bulan,Harga,Offline,Tak pernah,Tidak tertarik,Ya,coklat,vintage
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Trend,Sosmed,Selalu,Tertarik,Ya,abu,sporty
25-34,f,celana,100-300k,sedang,Setiap minggu,Merek,Offline,Tak pernah,Agak tertarik,Tidak,netral,sporty
25-34,f,kaos,100-300k,murah,Setiap bulan,Harga,Sosmed,Kadang,Agak tertarik,Mungkin,pastel,formal
25-34,f,kaos-polo,300-600k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Tidak tertarik,Mungkin,pastel,kasual
25-34,f,\N,>600k,mahal,Jarang,Merek,Offline,Tak pernah,Tidak tertarik,Tidak,vibrant,kasual
25-34,m,pakaian-pria,<100k,murah,Setiap bulan,Merek,Web brand,Selalu,Tertarik,Ya,vibrant,kasual
25-34,f,kemeja-casual,300-600k,sedang,Jarang,Harga,Offline,Kadang,Agak tertarik,Ya,biru,sporty
25-34,m,jas,100-300k,sedang,Setiap bulan,Harga,Sosmed,Selalu,Agak tertarik,Mungkin,vibrant,vintage
25-34,f,jas,100-300k,sedang,Setiap bulan,Harga,Marketplace,Sering,Tertarik,Ya,vibrant,minimalis
25-34,m,pakaian-pria,100-300k,murah,Jarang,Trend,Web brand,Tak pernah,Agak tertarik,Ya,vibrant,sporty
25-34,f,sweater,<100k,murah,Jarang,Trend,Marketplace,Selalu,Agak tertarik,Ya,biru,formal
25-34,f,celana,100-300k,sedang,Setiap bulan,Trend,Offline,Selalu,Agak tertarik,Tidak,coklat,sporty
25-34,f,kaos,300-600k,sedang,Jarang,Trend,Sosmed,Tak pernah,Tidak tertarik,Tidak,coklat,sporty
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Harga,Web brand,Tak pernah,Tidak tertarik,Mungkin,pastel,sporty
25-34,f,jaket,300-600k,sedang,Setiap bulan,Harga,Offline,Kadang,Tidak tertarik,Mungkin,netral,formal
25-34,f,sweater,100-300k,murah,Setiap bulan,Merek,Web brand,Sering,Agak tertarik,Ya,abu,sporty
25-34,m,jas,<100k,murah,Setiap bulan,Trend,Offline,Kadang,Tidak tertarik,Tidak,pink,formal
25-34,f,kaos,300-600k,sedang,Beberapa bulan,Trend,Web brand,Kadang,Tidak tertarik,Tidak,netral,vintage
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Trend,Marketplace,Sering,Tidak tertarik,Ya,putih,formal
25-34,f,pakaian-pria,100-300k,murah,Setiap minggu,Harga,Sosmed,Tak pernah,Agak tertarik,Mungkin,netral,minimalis
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Merek,Offline,Kadang,Tertarik,Tidak,hijau,minimalis
25-34,f,pakaian-pria,100-300k,murah,Jarang,Merek,Marketplace,Selalu,Tidak tertarik,Mungkin,kuning,minimalis
25-34,f,sweater,100-300k,sedang,Setiap bulan,Trend,Marketplace,Selalu,Agak tertarik,Tidak,abu,formal
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Kualitas,Sosmed,Kadang,Tidak tertarik,Ya,abu,kasual
25-34,m,kaos,300-600k,sedang,Jarang,Kualitas,Web brand,Tak pernah,Tertarik,Ya,putih,formal
25-34,m,jas,300-600k,sedang,Setiap minggu,Kualitas,Sosmed,Selalu,Tertarik,Mungkin,vibrant,vintage
25-34,m,kaos-kaki,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Kadang,Tertarik,Tidak,abu,vintage
25-34,f,kaos,300-600k,sedang,Setiap minggu,Trend,Web brand,Tak pernah,Agak tertarik,Ya,hijau,kasual
25-34,f,pakaian-pria,100-300k,sedang,Jarang,Merek,Marketplace,Kadang,Tertarik,Ya,hitam,vintage
25-34,f,jas,100-300k,sedang,Setiap bulan,Trend,Sosmed,Selalu,Agak tertarik,Mungkin,pastel,kasual
25-34,m,aksesori,<100k,murah,Jarang,Trend,Web brand,Sering,Tertarik,Tidak,merah,vintage
25-34,f,pakaian-wanita,300-600k,sedang,Jarang,Kualitas,Sosmed,Sering,Tidak tertarik,Mungkin,merah,vintage
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Tak pernah,Tidak tertarik,Mungkin,earth,minimalis
25-34,m,sweater,100-300k,sedang,Beberapa bulan,Merek,Offline,Sering,Tidak tertarik,Mungkin,putih,vintage
25-34,m,\N,>600k,mahal,Setiap bulan,Trend,Marketplace,Sering,Tertarik,Tidak,vibrant,vintage
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Merek,Marketplace,Kadang,Agak tertarik,Ya,vibrant,minimalis
25-34,f,jas,100-300k,sedang,Setiap bulan,Merek,Marketplace,Tak pernah,Tertarik,Tidak,putih,kasual
25-34,m,sweater,100-300k,murah,Beberapa bulan,Trend,Web brand,Selalu,Tidak tertarik,Tidak,coklat,sporty
